,level_0,movie,year,time,certificate,genre,rating,story,votes,cast,link,index,genres_bin,director,director_bin,cast_bin,words_bin,combined_features
4900,414,And the Oskar Goes To..,2019,124 min,U,['Drama'],7.2,"['A', 'real', 'touching', 'story', 'of', 'a', 'movie', 'maker', 'who', 'struggle', 'to', 'make', 'his', 'own', 'movie', 'passionately', 'and', 'sacrifice', 'his', 'life', 'for', 'his', 'debut', 'Movie,', 'A', 'must', 'watch', 'and', 'inspiring', 'narration.']",480.0,"DineshPrabhakar,SalimAhmed,Siddique,TovinoThomas",https://www.imdb.com/title/tt8938866/,414,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",SalimAhmed,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A real touching story of a movie maker who struggle to make his own movie passionately and sacrifice his life for his debut Movie, A must watch and inspiring narration. DineshPrabhakar,SalimAhmed,Siddique,TovinoThomas U Drama 2019"
4901,5259,Vishakapattana Kendram,2019,,U,['Drama'],,"['Add', 'a', 'Plot']",,"AkshathaShreedharShastry,HumaiChandu,SatishBathula,Shivakumar",https://www.imdb.com/title/tt10589894/,5259,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",SatishBathula,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot AkshathaShreedharShastry,HumaiChandu,SatishBathula,Shivakumar U Drama 2019"
4902,3225,Dosham,2019,,U,['Comedy'],,"['Add', 'a', 'Plot']",,Raghu,https://www.imdb.com/title/tt10878052/,3225,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Raghu,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Add a Plot Raghu U Comedy 2019
4903,4594,Bhairavapuram 13 KM,2019,,U,['Horror'],,"['Add', 'a', 'Plot']",,Eashwar,https://www.imdb.com/title/tt10647148/,4594,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Eashwar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Add a Plot Eashwar U Horror 2019
4904,618,Jodi,2019,130 min,U,['Romance'],6.1,"['Kapil', '(Aadi', 'Saikumar)', 'falls', 'for', 'Kanchana', 'Mala', '(Shraddha', 'Srinath)', 'because', 'of', 'her', 'ideals.', 'But', 'what', 'happens', 'when', ""Kapil's"", ""father's"", '(Naresh)', 'ideals', 'cause', 'issues', 'for', 'them?']",81.0,"Aadi,Abhinav,ShraddhaSrinath,VishwanathArigela",https://www.imdb.com/title/tt10922610/,618,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",VishwanathArigela,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Kapil (Aadi Saikumar) falls for Kanchana Mala (Shraddha Srinath) because of her ideals. But what happens when Kapil s father s (Naresh) ideals cause issues for them? Aadi,Abhinav,ShraddhaSrinath,VishwanathArigela U Romance 2019"
4905,937,Abhinetri 2,2019,126 min,U,['Comedy'],,"['A', 'doting', 'wife', 'goes', 'through', 'a', 'hard', 'time', 'trying', 'to', 'save', 'her', 'husband', 'who', 'is', 'possessed', 'by', 'two', 'spirits.']",,"A.L.Vijay,PrabhuDeva,SonuSood,TamannaahBhatia",https://www.imdb.com/title/tt13005352/,937,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A.L.Vijay,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A doting wife goes through a hard time trying to save her husband who is possessed by two spirits. A.L.Vijay,PrabhuDeva,SonuSood,TamannaahBhatia U Comedy 2019"
4906,207,Arjun Suravaram,2019,108 min,Not Rated,"['Action', 'Thriller']",6.9,"['An', 'investigative', 'journalist', 'is', 'arrested', 'for', 'cheating', 'banks', 'with', 'fake', 'certificates.', 'He', 'discovers', 'a', 'crime', 'syndicate', 'behind', 'the', 'scam', 'and', 'decides', 'to', 'investigate', 'it', 'himself.']",546.0,"LavanyaTripathi,NikhilSiddharth,SatyaAkkala,T.Santhosh",https://www.imdb.com/title/tt8594012/,207,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",T.Santhosh,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","An investigative journalist is arrested for cheating banks with fake certificates. He discovers a crime syndicate behind the scam and decides to investigate it himself. LavanyaTripathi,NikhilSiddharth,SatyaAkkala,T.Santhosh Not Rated Action Thriller 2019"
4907,208,1st Rank Raju,2019,128 min,U,"['Comedy', 'Drama', 'Romance']",5.2,"['Raju', 'is', 'an', 'engineering', 'student', 'who', 'is', 'obsessed', 'with', 'academics', 'and', 'very', 'little', 'else.', 'When', 'he', 'is', 'eventually', 'forced', 'to', 'face', 'the', 'real', 'world', 'that', 'lies', 'beyond', 'books,', 'Raju', 'stumbles', 'on', 'to', 'a', 'long', '...', 'See', 'full', 'summary', '»']",120.0,"Ananth,Aryan,Basha,NareshKumar",https://www.imdb.com/title/tt10540150/,208,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NareshKumar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Raju is an engineering student who is obsessed with academics and very little else. When he is eventually forced to face the real world that lies beyond books, Raju stumbles on to a long ... See full summary » Ananth,Aryan,Basha,NareshKumar U Comedy Drama Romance 2019"
4908,1384,Prema Katha Chithram 2,2019,130 min,U,"['Drama', 'Horror']",4.8,"['Her', 'unrequited', 'love', 'for', 'a', 'college', 'mate', 'leads', 'a', 'young', 'woman', 'to', 'take', 'her', 'own', 'life.', 'Things', 'take', 'a', 'dark', 'turn', 'when', 'her', 'spirit', 'returns', 'to', 'haunt', 'those', 'who', 'had', 'caused', 'her', 'heartbreak.']",34.0,"Harikishan,NanditaShwetha,SiddhiIdnani,SumanthAshwin",https://www.imdb.com/title/tt9680092/,1384,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Harikishan,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Her unrequited love for a college mate leads a young woman to take her own life. Things take a dark turn when her spirit returns to haunt those who had caused her heartbreak. Harikishan,NanditaShwetha,SiddhiIdnani,SumanthAshwin U Drama Horror 2019"
4909,3653,Marketlo Prajaswamyam,2019,93 min,U,['Drama'],,"['Add', 'a', 'Plot']",,"KasiVishwanath,Madhavi,R.NarayanaMurthy,R.NarayanaMurthy",https://www.imdb.com/title/tt10650676/,3653,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",R.NarayanaMurthy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot KasiVishwanath,Madhavi,R.NarayanaMurthy,R.NarayanaMurthy U Drama 2019"
4910,2124,Sakala Kala Vallabhudu,2019,,U,"['Action', 'Comedy', 'Romance']",4.8,"['Sakala', 'Kala', 'Vallabhudu', 'is', 'a', 'Telugu', 'movie', 'starring', 'Tanishq', 'Reddy,', 'Meghla', 'Muktha', 'in', 'prominent', 'roles.', 'It', 'is', 'a', 'commercial', 'entertainer', 'directed', 'by', 'Shiva', 'Ganesh.']",11.0,"MeghlaMukta,Prudhviraj,ShivaGanesh,TanishqReddy",https://www.imdb.com/title/tt8898328/,2124,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ShivaGanesh,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Sakala Kala Vallabhudu is a Telugu movie starring Tanishq Reddy, Meghla Muktha in prominent roles. It is a commercial entertainer directed by Shiva Ganesh. MeghlaMukta,Prudhviraj,ShivaGanesh,TanishqReddy U Action Comedy Romance 2019"
4911,402,Mithai,2019,140 min,U,"['Crime', 'Drama', 'Romance']",4.3,"['The', 'Dude', 'abides', 'but', 'he', 'must', 'help', 'two', 'losers', 'find', 'the', 'thief', 'in', 'a', 'twisted', 'plot', 'of', 'love', 'and', 'fate.']",85.0,"PrashantKumar,Priyadarshi,RahulRamakrishna,RaviVarma",https://www.imdb.com/title/tt8616250/,402,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",PrashantKumar,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The Dude abides but he must help two losers find the thief in a twisted plot of love and fate. PrashantKumar,Priyadarshi,RahulRamakrishna,RaviVarma U Crime Drama Romance 2019"
4912,780,Falaknuma Das,2019,145 min,Not Rated,"['Action', 'Thriller']",6.4,"['Set', 'in', 'the', 'backdrop', 'of', 'the', 'colonies', 'of', 'falaknuma', 'where', 'a', 'group', 'of', 'youngsters', 'fall', 'into', 'unexpected', 'consequences', 'which', 'lead', 'them', 'to', 'a', 'driving', 'pathway', 'of', 'violence,', 'brutality', 'and', 'ruthlessness.']",601.0,"Aakash,Ajay,SunjitAkkinepalli,VishwakSen",https://www.imdb.com/title/tt9799984/,780,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",VishwakSen,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Set in the backdrop of the colonies of falaknuma where a group of youngsters fall into unexpected consequences which lead them to a driving pathway of violence, brutality and ruthlessness. Aakash,Ajay,SunjitAkkinepalli,VishwakSen Not Rated Action Thriller 2019"
4913,218,RDX Love,2019,145 min,U,['Drama'],3.1,"['RDX', 'Love', 'talks', 'about', 'Alivelu', '(Payal)', 'who', 'takes', 'charge', 'of', 'a', 'village', 'and', 'solves', 'their', 'issues', 'against', 'all', 'odds.']",63.0,"Aamani,MumaitKhan,ShankarBhanu,TejusKancherla",https://www.imdb.com/title/tt11091572/,218,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ShankarBhanu,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","RDX Love talks about Alivelu (Payal) who takes charge of a village and solves their issues against all odds. Aamani,MumaitKhan,ShankarBhanu,TejusKancherla U Drama 2019"
4914,939,Happy Journey,2019,110 min,U,['Adventure'],5.9,"['Five', 'strangers', 'opt', 'for', 'carpooling', 'journey', 'from', 'Hyderabad', 'to', 'Bangalore.', 'Happy,', 'an', 'orphan', 'girl', 'is', 'a', 'Blog', 'writer', 'by', 'profession,', 'who', 'is', 'suffering', 'from', 'weird', 'dreams,', 'the', 'doctor', 'suggests', 'to', 'cut', 'down', 'her', 'stress,']",12.0,"Bharath,HarshaChemudu,RavitejaBharath,VeeraBadhram",https://www.imdb.com/title/tt10441386/,939,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",RavitejaBharath,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Five strangers opt for carpooling journey from Hyderabad to Bangalore. Happy, an orphan girl is a Blog writer by profession, who is suffering from weird dreams, the doctor suggests to cut down her stress, Bharath,HarshaChemudu,RavitejaBharath,VeeraBadhram U Adventure 2019"
4915,1394,Rajdooth,2019,130 min,U,['Drama'],6.7,"['A', '25yearold', ""rouge's"", 'quest', 'for', 'an', 'old', 'Rajdooth', 'bike.', 'He,', 'along', 'with', 'his', 'friend', 'backtrack', 'the', 'lost', 'bike', 'from', 'Pochampally', 'to', 'Khammam', 'to', 'various', 'other', 'places', 'in', 'Andhra', 'Pradesh', 'and', 'in', 'the', '...', 'See', 'full', 'summary', '»']",59.0,"Appalaraju,Carthyk,MeghamshSrihari,SanthoshAdduri",https://www.imdb.com/title/tt10650664/,1394,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Carthyk,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A 25yearold rouge s quest for an old Rajdooth bike. He, along with his friend backtrack the lost bike from Pochampally to Khammam to various other places in Andhra Pradesh and in the ... See full summary » Appalaraju,Carthyk,MeghamshSrihari,SanthoshAdduri U Drama 2019"
4916,2131,Crayon Shinchan: Honeymoon Hurricane  The Lost Hiroshi,2019,100 min,U,"['Animation', 'Action', 'Adventure']",5.9,"['The', 'Nohara', 'family', 'members', 'take', 'a', 'vacation', 'to', 'Australia', 'for', 'rarely', 'happened', 'annular', 'solar', 'eclipse,', 'in', 'the', 'name', 'of', 'dad', 'and', ""mom's"", 'honeymoon', 'postponement.', 'It', 'is', 'really', 'an', 'exciting', 'and', 'adventurous', 'trip.']",139.0,"Aimyon,BanjôGinga,MasakazuHashimoto,YumikoKobayashi",https://www.imdb.com/title/tt10208548/,2131,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",MasakazuHashimoto,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The Nohara family members take a vacation to Australia for rarely happened annular solar eclipse, in the name of dad and mom s honeymoon postponement. It is really an exciting and adventurous trip. Aimyon,BanjôGinga,MasakazuHashimoto,YumikoKobayashi U Animation Action Adventure 2019"
4917,606,Heza,2019,111 min,U,['Drama'],7.3,"['A', 'musician', 'and', 'his', 'wife', 'are', 'haunted', 'by', 'an', 'evil', 'eye', 'hex', 'witch', 'who', 'tries', 'to', 'find', 'her', 'source', 'for', 'mortal', 'life', 'through', 'them.', 'The', 'protagonist', 'slums', 'into', 'unrest', 'to', 'escape', 'from', 'the', 'demonic', ""witch's"", 'grave', 'peal.']",202.0,"MumaitKhan,MunnaKasi,MunnaKasi",https://www.imdb.com/title/tt11384306/,606,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",MunnaKasi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A musician and his wife are haunted by an evil eye hex witch who tries to find her source for mortal life through them. The protagonist slums into unrest to escape from the demonic witch s grave peal. MumaitKhan,MunnaKasi,MunnaKasi U Drama 2019"
4918,3215,Cheddi gang,2019,,U,['Thriller'],,"['Add', 'a', 'Plot']",,"BaburajJacob,DevanSreenivasan,KanagalaRameshChowdary,SnehaKapoor",https://www.imdb.com/title/tt10084764/,3215,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",KanagalaRameshChowdary,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot BaburajJacob,DevanSreenivasan,KanagalaRameshChowdary,SnehaKapoor U Thriller 2019"
4919,2522,Ajay Passayyadu,2019,122 min,U,['Drama'],,"['Ajay', 'is', 'a', 'happygolucky', 'spoil', 'brat.', 'Ajay', 'gets', 'into', 'rivalry', 'with', 'Vikram', 'who', 'is', 'his', 'opponent', 'in', 'college.', 'Ajay', 'falls', 'for', ""Vikram's"", 'sister,', 'Nandini,', 'who', 'reciprocates', 'his', 'love.', 'Misunderstandings...', 'See', 'full', 'summary', '»']",,"Ambika,PremBhagirath,Sivannarayana",https://www.imdb.com/title/tt9537084/,2522,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",PremBhagirath,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Ajay is a happygolucky spoil brat. Ajay gets into rivalry with Vikram who is his opponent in college. Ajay falls for Vikram s sister, Nandini, who reciprocates his love. Misunderstandings... See full summary » Ambika,PremBhagirath,Sivannarayana U Drama 2019"
4920,1415,Kothaga Maa Prayanam,2019,136 min,U,"['Comedy', 'Drama', 'Romance']",6.5,"['Kothaga', 'Maa', 'Prayanam', 'is', 'about', 'Karthik', '""Priyanth""', 'who', 'is', 'a', 'playboy', 'and', ""doesn't"", 'believe', 'in', 'marriage', 'and', 'love.', 'He', 'proposes', 'Keerthi', '""Yamini', 'Bhaskar"",', 'a', 'new', 'employee', 'at', 'his', 'office', 'to', 'start', 'a', '...', 'See', 'full', 'summary', '»']",16.0,"Priyanth,RamanaMogili,YaminiBhaskar",https://www.imdb.com/title/tt9680602/,1415,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",RamanaMogili,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Kothaga Maa Prayanam is about Karthik ""Priyanth"" who is a playboy and doesn t believe in marriage and love. He proposes Keerthi ""Yamini Bhaskar"", a new employee at his office to start a ... See full summary » Priyanth,RamanaMogili,YaminiBhaskar U Comedy Drama Romance 2019"
4921,2425,Raghupathi Venkaiah Naidu,2019,97 min,U,['Drama'],,"['Raghupathi', 'Venkaiah', 'Naidu', '(Naresh),', 'born', 'in', 'the', 'year', '1887', 'at', 'Machilipatnam', 'of', 'AP,', 'is', 'widely', 'regarded', 'as', 'father', 'of', 'Telugu', 'Cinema', 'and', 'is', 'an', 'art', 'enthusiast', 'from', 'an', 'early', 'age.', 'He', 'travels', 'to', '...', 'See', 'full', 'summary', '»']",,"Babji,MaharshiRaghava,TanikellaBharani,V.K.Naresh",https://www.imdb.com/title/tt11354272/,2425,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Babji,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Raghupathi Venkaiah Naidu (Naresh), born in the year 1887 at Machilipatnam of AP, is widely regarded as father of Telugu Cinema and is an art enthusiast from an early age. He travels to ... See full summary » Babji,MaharshiRaghava,TanikellaBharani,V.K.Naresh U Drama 2019"
4922,4651,Kotha Kurradu,2019,,U,['Drama'],,"['Add', 'a', 'Plot']",,"PriyaNaidu,RajaNaidu,SreeRam",https://www.imdb.com/title/tt9680610/,4651,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",RajaNaidu,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Add a Plot PriyaNaidu,RajaNaidu,SreeRam U Drama 2019"
4923,628,Operation Gold Fish,2019,127 min,Not Rated,"['Action', 'Thriller']",4.5,"['A', 'group', 'of', 'commandos', 'set', 'out', 'on', 'a', 'mission', 'to', 'find', 'and', 'eliminate', 'a', 'mysterious', 'terrorist', 'mastermind', 'called', 'Gold', 'Fish', 'in', 'the', 'Kashmir', 'valley.']",205.0,"Aadi,NithyaNaresh,SaiKiranAdivi,SashaChettri",https://www.imdb.com/title/tt9081232/,628,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",SaiKiranAdivi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","A group of commandos set out on a mission to find and eliminate a mysterious terrorist mastermind called Gold Fish in the Kashmir valley. Aadi,NithyaNaresh,SaiKiranAdivi,SashaChettri Not Rated Action Thriller 2019"
